ntdid,4 Digit NTDID,name,reporter,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,veh_avai,Vehicles in Operation,vmt,vmt_rev,Deadhead Miles,Scheduled Revenue Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Charter service hours,School bus hours,Trains in operation,Total actual miles,Total actual revenue miles,Deadhead Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service,pmt,Days of service operated,Days not operated due to strikes,Strike Comment,Days not operated due to officially declared emergencies,Emergency Comment,BRT Non-Statutory Mixed Traffic,Mixed Traffic Right of Way (ROW)
5,5,Everett Transit,Full Reporter: Operating,DR,DO,Average Typical Weekday,4:30:00 AM,11:27:00 PM,,,20,2021,1821,200,,167,156,11,,,,,,,,,,399,,,2233,255,0,,0,,,
5,5,Everett Transit,Full Reporter: Operating,DR,DO,Average Typical Saturday,7:00:00 AM,9:46:00 PM,,,10,1017,915,102,,79,73,6,,,,,,,,,,187,,,911,52,0,,0,,,
5,5,Everett Transit,Full Reporter: Operating,DR,DO,Average Typical Sunday,7:00:00 AM,9:44:00 PM,,,9,761,666,95,,63,57,6,,,,,,,,,,166,,,870,55,0,,0,,,
5,5,Everett Transit,Full Reporter: Operating,DR,DO,Annual Total,,,20,28,,610151,548542,61609,,50047,46640,3407,0,0,,,,,,,,120739,98728,0,664595,,,,,,0,0
5,5,Everett Transit,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,6:00:00 AM,9:45:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,Everett Transit,Full Reporter: Operating,MB,DO,Average Weekday - Midday,9:45:00 AM,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,Everett Transit,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,2:00:00 PM,6:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,Everett Transit,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,Everett Transit,Full Reporter: Operating,MB,DO,Average Typical Weekday,4:36:00 AM,11:37:00 PM,,,32,4424,3887,537,3888,353,330,23,,,,,,,,,,6568,,,26271,255,0,,0,,,
5,5,Everett Transit,Full Reporter: Operating,MB,DO,Average Typical Saturday,6:49:00 AM,10:00:00 PM,,,18,2182,1960,222,1960,169,158,11,,,,,,,,,,2989,,,11987,52,0,,0,,,
5,5,Everett Transit,Full Reporter: Operating,MB,DO,Average Typical Sunday,6:44:00 AM,9:49:00 PM,,,14,1794,1652,142,1652,134,128,6,,,,,,,,,,2242,,,8767,55,0,,0,,,
5,5,Everett Transit,Full Reporter: Operating,MB,DO,Annual Total,,,32,47,,1340148,1185613,154535,1184277,106246,99491,6755,,,,,,,,,,1971113,,,7864741,,,,,,0,160
6,6,Yakima Transit,Full Reporter: Operating,CB,PT,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,CB,PT,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,CB,PT,Average Weekday - PM Peak,3:00:00 PM,6:40:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,CB,PT,Average Typical Weekday,6:00:00 AM,6:40:00 PM,,,2,566,548,18,2537,19,18,1,,,,,,,,,,98,,,3685,138,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,CB,PT,Average Typical Saturday,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,CB,PT,Average Typical Sunday,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,CB,PT,Annual Total,,,2,7,,78122,75640,2482,75555,2706,2540,166,0,0,,,,,,,,13521,,,508509,,,,,,0,85
6,6,Yakima Transit,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,DR,PT,Average Typical Weekday,6:00:00 AM,6:48:00 PM,,,29,1633,1388,245,,130,115,15,,,,,,,,,,244,,,951,253,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,DR,PT,Average Typical Saturday,8:30:00 AM,6:39:00 PM,,,6,513,436,77,,51,44,7,,,,,,,,,,63,,,344,52,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,DR,PT,Average Typical Sunday,8:45:00 AM,4:17:00 PM,,,8,454,386,68,,46,42,4,,,,,,,,,,77,,,397,51,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,DR,PT,Annual Total,,,29,36,,461578,392960,68618,,37660,33485,4175,0,0,,,,,,,,68905,68905,0,268730,,,,,,0,0
6,6,Yakima Transit,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,7:00:00 AM,8:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,MB,DO,Average Weekday - Midday,9:00:00 AM,4:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,4:00:00 PM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,MB,DO,Average Typical Weekday,6:00:00 AM,6:48:00 PM,,,19,2454,2339,115,2335,174,169,5,,,,,,,,,,4048,,,15538,253,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,MB,DO,Average Typical Saturday,8:30:00 AM,6:39:00 PM,,,9,1309,1263,46,1266,89,87,2,,,,,,,,,,1649,,,6762,52,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,MB,DO,Average Typical Sunday,8:45:00 AM,4:17:00 PM,,,6,683,655,28,648,46,44,2,,,,,,,,,,703,,,3292,51,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,MB,DO,Annual Total,,,19,28,,723789,690783,33006,689708,51006,49480,1526,0,0,,,,,,,,1145712,,,4519639,,,,,,0,120
6,6,Yakima Transit,Full Reporter: Operating,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter: Operating,VP,DO,Average Typical Weekday,5:00:00 AM,7:00:00 PM,,,20,1490,1490,0,,33,33,0,,,,,,,,,,257,,,14680,261,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,VP,DO,Average Typical Saturday,,,,,0,0,0,0,,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,VP,DO,Average Typical Sunday,,,,,0,0,0,0,,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
6,6,Yakima Transit,Full Reporter: Operating,VP,DO,Annual Total,,,20,30,,388855,388855,0,,8641,8641,0,0,0,,,,,,,,67079,,,3831368,,,,,,0,0
7,7,Lane Transit District,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DR,PT,Average Typical Weekday,5:00:00 AM,11:30:00 PM,,,47,5884,5305,579,,470,431,39,,,,,,,,,,749,,,7358,255,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DR,PT,Average Typical Saturday,6:30:00 AM,11:30:00 PM,,,13,1244,1117,127,,99,90,9,,,,,,,,,,142,,,927,52,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DR,PT,Average Typical Sunday,7:30:00 AM,8:30:00 PM,,,15,1359,1200,159,,99,88,11,,,,,,,,,,165,,,1209,52,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DR,PT,Annual Total,,,49,61,,1631016,1468755,162261,,129799,118873,10926,0,0,,,,,,,,206673,200224,0,1984343,,,,,,0,0
7,7,Lane Transit District,Full Reporter: Operating,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,DT,PT,Annual Total,,,183,183,,,1902354,,,,58219,,,,,,,,,,,160000,,160000,1902354,365,,,,,0,0
7,7,Lane Transit District,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,7:30:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,DO,Average Weekday - Midday,9:00:00 AM,2:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,2:30:00 PM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,DO,Average Typical Weekday,5:30:00 AM,12:00:00 AM,,,74,10822,9712,1110,9795,766,710,56,,,,,,,,,,28146,,,111365,255,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,DO,Average Typical Saturday,7:00:00 AM,11:00:00 PM,,,34,5262,4899,363,4949,403,385,18,,,,,,,,,,15760,,,55709,52,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,DO,Average Typical Sunday,8:00:00 AM,8:00:00 PM,,,21,2953,2699,254,2728,215,207,8,,,,,,,,,,7486,,,28483,52,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,DO,Annual Total,,,77,90,,3181248,2866931,314317,2892231,227308,211663,15645,0,0,,,,,,,,8386008,,,32776185,,,,,,0,562
7,7,Lane Transit District,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,PT,Average Typical Weekday,6:00:00 AM,6:55:00 PM,,,1,302,297,5,297,12,11,1,,,,,,,,,,64,,,2672,255,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,MB,PT,Annual Total,,,1,3,,77117,75842,1275,75842,3087,2938,149,0,0,,,,,,,,16242,,,681444,,,,,,0,90
7,7,Lane Transit District,Full Reporter: Operating,RB,DO,Average Weekday - AM Peak,7:30:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,RB,DO,Average Weekday - Midday,9:00:00 AM,2:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,RB,DO,Average Weekday - PM Peak,2:30:00 PM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,RB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,RB,DO,Average Typical Weekday,5:30:00 AM,12:00:00 AM,,,8,1423,1399,24,1395,118,116,2,,,,,,,,,,9332,,,25760,255,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,RB,DO,Average Typical Saturday,7:00:00 AM,11:00:00 PM,,,5,985,973,12,970,77,76,1,,,,,,,,,,5391,,,15664,52,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,RB,DO,Average Typical Sunday,8:00:00 AM,8:00:00 PM,,,3,405,394,11,394,36,35,1,,,,,,,,,,2823,,,8699,52,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,RB,DO,Annual Total,,,8,11,,434819,427626,7193,424461,36080,35625,455,0,0,,,,,,,,2806846,,,7835670,,,,,,0,0
7,7,Lane Transit District,Full Reporter: Operating,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,VP,PT,Average Typical Weekday,5:00:00 AM,8:00:00 PM,,,17,1637,1637,0,,32,32,0,,,,,,,,,,180,,,9844,246,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,VP,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,VP,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter: Operating,VP,PT,Annual Total,,,17,21,,401817,401817,0,,7817,7817,0,,,,,,,,,,44211,,,2421669,,,,,,0,0
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DR,PT,Average Typical Weekday,3:37:00 AM,2:48:00 AM,,,213,26523,22439,4084,,1844,1636,208,,,,,,,,,,3209,,,31966,255,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DR,PT,Average Typical Saturday,3:30:00 AM,2:48:00 AM,,,69,8872,7537,1335,,589,538,51,,,,,,,,,,992,,,7892,52,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DR,PT,Average Typical Sunday,3:38:00 AM,2:48:00 AM,,,67,8692,7382,1310,,610,519,91,,,,,,,,,,989,,,8138,58,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DR,PT,Annual Total,,,220,268,,7728947,6541886,1187061,,536163,475234,60929,0,0,,,,,,,,927320,703013,224307,9033755,,,,,,0,0
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,DT,PT,Annual Total,,,50,50,,,941958,,,,37184,,,,,,,,,,,109501,99957,9544,1119283,365,0,,0,,0,0
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,LR,DO,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,102,,,,,,,,,,51,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,LR,DO,Average Weekday - Midday,9:00:00 AM,3:29:00 PM,,,82,,,,,,,,,,41,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,LR,DO,Average Weekday - PM Peak,3:30:00 PM,7:00:00 PM,,,104,,,,,,,,,,52,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,LR,DO,Average Weekday - Other,,,,,100,,,,,,,,,,50,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,LR,DO,Average Typical Weekday,3:29:00 AM,1:54:00 AM,,,104,23277,22921,356,22951,1583,1558,25,,,52,11638,11460,178,791,779,12,117729,,,672883,255,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,LR,DO,Average Typical Saturday,3:30:00 AM,2:29:00 AM,,,72,18198,18017,181,18044,1274,1261,13,,,36,9099,9008,91,637,630,7,85530,,,461673,52,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,LR,DO,Average Typical Sunday,3:31:00 AM,1:34:00 AM,,,72,16285,16120,165,16138,1138,1126,12,,,36,8144,8061,83,569,563,6,62860,,,350553,58,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,LR,DO,Annual Total,,,104,131,,7833062,7723744,109318,7746039,536653,528900,7753,,,,3916833,3862163,54670,268354,264477,3877,38194524,,,215898026,,,,,,0,0
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,MB,DO,Average Weekday - Midday,9:01:00 AM,3:29:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,3:30:00 PM,7:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,MB,DO,Average Typical Weekday,4:03:00 AM,2:51:00 AM,,,516,74355,62328,12027,62429,5800,5319,481,,,,,,,,,,194122,,,926581,255,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,MB,DO,Average Typical Saturday,4:32:00 AM,2:47:00 AM,,,230,39549,35813,3736,35820,3149,3012,137,,,,,,,,,,108046,,,517079,52,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,MB,DO,Average Typical Sunday,4:31:00 AM,2:47:00 AM,,,201,33417,30307,3110,30301,2658,2535,123,,,,,,,,,,79951,,,386704,58,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,MB,DO,Annual Total,,,516,608,,23014066,19562116,3451950,19604463,1807206,1670498,136708,0,0,,,,,,,,59749842,,,286304909,,,,,,0,1299
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,YR,PT,Average Weekday - AM Peak,5:21:00 AM,9:53:00 AM,,,4,,,,,,,,,,3,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,YR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,YR,PT,Average Weekday - PM Peak,3:26:00 PM,8:02:00 PM,,,4,,,,,,,,,,3,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,YR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,YR,PT,Average Typical Weekday,5:21:00 AM,8:02:00 PM,,,4,649,641,8,641,34,30,4,,,3,473,466,7,24,21,3,2031,,,17084,255,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,YR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,YR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter: Operating,YR,PT,Annual Total,,,4,6,,165600,163404,2196,163419,8551,7531,1020,,,,120482,118836,1646,6222,5457,765,512390,,,4310029,,,,,,0,0
11,11,Valley Regional Transit,Full Reporter: Operating,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,DR,DO,Average Typical Weekday,7:30:00 AM,5:00:00 PM,,,15,1631,1301,330,,142,109,33,,,,,,,,,,214,,,1637,255,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,DR,DO,Average Typical Saturday,7:15:00 AM,5:00:00 PM,,,4,438,343,95,,36,27,9,,,,,,,,,,60,,,287,52,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,DR,DO,Average Typical Sunday,,,,,0,0,0,0,,0,0,0,,,,,,,,,,0,,,0,0,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,DR,DO,Annual Total,,,17,47,,438869,349860,89009,,38231,29243,8988,,,,,,,,,,57698,50787,,432513,,,,,,0,0
11,11,Valley Regional Transit,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,6:15:00 AM,9:35:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,MB,DO,Average Weekday - Midday,9:35:00 AM,2:45:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,2:45:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,MB,DO,Average Typical Weekday,5:15:00 AM,10:15:00 PM,,,40,5869,5174,695,5181,382,265,117,,,,,,,,,,5179,,,31585,255,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,MB,DO,Average Typical Saturday,7:45:00 AM,6:35:00 PM,,,10,1538,1205,333,1205,94,88,6,,,,,,,,,,1330,,,2938,52,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter: Operating,MB,DO,Annual Total,,,40,61,,1578180,1394908,183272,1382314,100358,92320,8038,,,,,,,,,,1408441,,,8901347,,,,,,0,385
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
