ntdid,lntdid,name,reporter,area,mode,servicetype,time,tstart,tend,veh_oper,veh_avai,trn_oper,veh_oper2,vmt,vmt_rev,vmt_dead,vmt_sche_rev,veh_hr,veh_hr_rev,veh_hr_dead,chrtr_hr,schl_hr,trn_mi,trn_mi_rev,trn_mi_dead,trn_hr,trn_hr_rev,trn_hr_dead,upt,ada_upt,spsr_upt,pmt,day_serv,day_nserv_str,strike,day_nser_emer,emer,mix_traffic,mix_traffic_drm
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,23,1768,1768,0,,43,43,0,,,,,,,,,294,,,11095,255,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Typical Sunday,6:00 AM,7:00 PM,,,,1,16,16,0,,,,,,,,,,,,,2,,,96,55,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Average Typical Saturday,6:00 AM,7:00 PM,,,,1,18,18,0,,,,,,,,,,,,,2,,,60,56,,,,,,
30083,3083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,Annual Total,,,26,26,,,445988,445988,0,,10845,10845,0,,,,,,,,,74079,,,2818601,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,DR,DO,Average Typical Weekday,7:00 AM,5:00 PM,,,,40,2183,1200,983,,188,93,95,,,,,,,,,502,,,1499,256,0,,0,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,DR,DO,Annual Total,,,52,52,,,558889,307215,251674,,48257,23894,24363,0,0,,,,,,,127945,16156,0,383835,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,MB,PT,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:00 AM,9:00 PM,,,,76,13602,11958,1644,12030,961,899,62,,,,,,,,,12455,,,101114,256,0,,0,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,MB,PT,Average Typical Sunday,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,MB,PT,Average Typical Saturday,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
30085,3085,Prince George's County Transit,Full Reporter,Urban,MB,PT,Annual Total,,,76,93,,,3482269,3061503,420766,3079765,246188,230145,16043,0,0,,,,,,,3188513,,,25885122,,,,,,,523
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,PT,Average Typical Weekday,7:00 AM,5:00 PM,,,,1,171,152,19,,13,9,4,,,,,,,,,17,,,355,256,0,,0,Winter Storm State of Emergency,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,DO,Average Typical Weekday,7:00 AM,5:00 PM,,,,16,3192,2688,504,,151,132,19,,,,,,,,,413,,,4777,258,0,,0,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,DO,Average Typical Sunday,7:00 AM,1:00 PM,,,,2,288,250,38,,14,12,2,,,,,,,,,31,,,594,50,0,,1,Winter Storm,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,PT,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,DO,Average Typical Saturday,7:00 AM,5:00 PM,,,,4,888,784,104,,47,43,4,,,,,,,,,103,,,1537,51,0,,1,Winter Storm,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,PT,Average Typical Saturday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,DO,Annual Total,,,20,20,,,883143,746227,136916,,42018,36861,5157,0,0,,,,,,,113094,11571,101487,1334261,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,DR,PT,Annual Total,,,2,2,,,43802,39009,4793,,3349,2479,870,0,0,,,,,,,4483,30,4453,91081,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,,9:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,8:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,5:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:45 AM,9:55 PM,,,,6,1256,1202,54,1204,67,61,6,,,,,,,,,485,,,4226,255,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:45 AM,8:54 PM,,,,3,744,668,76,722,35,31,4,,,,,,,,,126,,,851,255,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,DO,Average Typical Sunday,6:20 AM,5:30 PM,,,,1,209,196,13,210,10,9,1,,,,,,,,,43,,,284,52,,,1,blizzard,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,,,,,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,DO,Average Typical Saturday,6:20 AM,9:55 PM,,,,3,654,618,36,780,35,32,3,,,,,,,,,254,,,1681,52,,,1,blizzard,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:00 AM,6:00 PM,,,,1,196,174,22,185,11,9,2,,,,,,,,,31,,,139,52,,,1,blizzard,,
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,DO,Annual Total,,,7,7,,,365224,348943,16281,358500,19527,17780,1747,0,0,,,,,,,139227,,,1261210,,,,,,,240
30087,3087,Fayette Area Coordinated Transportation,Full Reporter,Urban,MB,PT,Annual Total,,,3,3,,,199982,179600,20382,194510,9505,8378,1127,0,0,,,,,,,33782,,,221695,,,,,,,125
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Typical Weekday,6:30 AM,10:23 PM,,,,11,935,796,139,,78,71,7,,,,,,,,,124,,,880,252,,,3,Snow,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Average Typical Saturday,6:30 AM,10:23 PM,,,,11,935,796,139,,78,71,7,,,,,,,,,124,,,868,52,,,3,Snow,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,Annual Total,,,11,18,,,283687,241439,42248,,23089,21564,1525,,,,,,,,,37635,2947,,266896,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,10:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Typical Weekday,6:30 AM,10:23 PM,,,,16,4406,4231,175,4280,219,212,7,,,,,,,,,2866,,,19861,252,,,3,Snow,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,,,,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Average Typical Saturday,6:30 AM,10:23 PM,,,,16,4406,4231,175,4280,219,212,7,,,,,,,,,2866,,,20492,52,,,0,,,
30088,3088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,Annual Total,,,16,24,,,1339424,1286286,53138,1313960,65664,64359,1305,0,0,,,,,,,871161,,,6070556,,,,,,,357
30089,3089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,DR,DO,Annual Total,,,1,,,,,17279,,,,1304,,,,,,,,,,4230,,0,,,,,,,,
30089,3089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,Urban,MB,DO,Annual Total,,,21,,,,,964978,,,,55440,,,,,,,,,,1056166,,,,,,,,,,
30090,3090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,DR,DO,Annual Total,,,4,,,,,159250,,,,8000,,,,,,,,,,14434,,0,,,,,,,,
30090,3090,Eastern Panhandle Transit Authority,Reduced Reporter,Urban,MB,DO,Annual Total,,,19,,,,,342320,,,,18769,,,,,,,,,,178679,,,,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,DR,DO,Average Typical Weekday,6:45 AM,1:00 AM,,,,8,631,514,117,,65,55,10,,,,,,,,,109,,,336,256,0,,2,Winter storm,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,DR,DO,Average Typical Sunday,11:15 AM,11:45 PM,,,,1,48,36,12,,10,9,1,,,,,,,,,9,,,13,39,0,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,DR,DO,Average Typical Saturday,9:15 AM,3:00 AM,,,,4,282,224,58,,31,25,6,,,,,,,,,42,,,131,50,0,,1,Winter storm,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,DR,DO,Annual Total,,,8,15,,,177655,144449,33206,,18577,15405,3172,0,0,,,,,,,30524,15708,0,93210,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,12:30 PM,3:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,MB,DO,Average Weekday - Midday,11:00 AM,12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,9:45 AM,11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,MB,DO,Average Typical Weekday,6:45 AM,1:00 AM,,,,34,2830,2606,224,2683,274,262,12,,,,,,,,,12582,,,20965,256,0,,2,Winter storms,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,MB,DO,Average Typical Sunday,11:15 AM,11:45 PM,,,,6,545,493,52,500,52,48,4,,,,,,,,,1804,,,4640,39,0,,0,,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,MB,DO,Average Typical Saturday,9:15 AM,3:00 AM,,,,8,767,709,58,733,73,70,3,,,,,,,,,2363,,,5651,50,0,,1,Winter storms,,
30091,3091,Blacksburg Transit,Full Reporter,Urban,MB,DO,Annual Total,,,34,46,,,797832,733793,64039,749099,77547,73846,3701,0,0,,,,,,,3483014,,,6207428,,,,,,,76
30092,3092,Carroll County Department of Public Works,Reduced Reporter,Urban,DR,PT,Annual Total,,,26,,,,,443525,,,,29860,,,,,,,,,,118718,,66842,,,,,,,,
30092,3092,Carroll County Department of Public Works,Reduced Reporter,Urban,MB,PT,Annual Total,,,4,,,,,121562,,,,10140,,,,,,,,,,16265,,,,,,,,,,
30093,3093,City of Hazleton -- Hazleton Public Transit,Reduced Reporter,Urban,DR,PT,Annual Total,,,4,,,,,51261,,,,4098,,,,,,,,,,8152,,0,,,,,,,,
30093,3093,City of Hazleton -- Hazleton Public Transit,Reduced Reporter,Urban,MB,PT,Annual Total,,,8,,,,,399306,,,,29319,,,,,,,,,,208112,,,,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Typical Weekday,6:30 AM,11:54 PM,,,,7,487,461,26,,46,44,2,,,,,,,,,109,,,347,257,0,,0,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Typical Sunday,11:00 AM,11:52 PM,,,,1,36,30,6,,4,3,1,,,,,,,,,7,,,26,27,0,,0,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Average Typical Saturday,8:30 AM,2:15 AM,,,,3,130,119,11,,32,30,2,,,,,,,,,34,,,99,50,0,,0,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,DR,DO,Annual Total,,,7,11,,,134236,125188,9048,,13153,12774,379,0,0,,,,,,,30123,30123,0,95529,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Weekday - Midday,10:00 AM,2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,9:00 AM,10:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Typical Weekday,6:30 AM,11:54 PM,,,,31,2255,2172,83,2182,221,215,6,,,,,,,,,10111,,,18281,257,0,,0,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Typical Sunday,11:00 AM,11:52 PM,,,,2,336,319,17,320,30,29,1,,,,,,,,,876,,,1569,29,0,,0,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Average Typical Saturday,8:30 AM,2:15 AM,,,,8,1250,1215,35,1385,110,106,4,,,,,,,,,3104,,,4718,50,0,,0,,,
30094,3094,City of Harrisonburg Department of Public Transportation,Full Reporter,Urban,MB,DO,Annual Total,,,32,39,,,652654,629757,22897,638664,63107,61684,1423,0,0,,,,,,,2777607,,,4972750,,,,,,,130
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Weekday - PM Peak,3:25 PM,5:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Weekday - AM Peak,6:30 AM,8:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Typical Weekday,6:05 AM,6:05 PM,,,,4,522,522,0,656,20,20,0,,,,,,,,,105,,,2264,255,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,CB,DO,Annual Total,,,4,6,,,134716,134716,0,168915,5294,5294,0,,,,,,,,,26931,,,578774,,,,,,,89
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Weekday,8:00 AM,5:00 PM,,,,10,1086,927,159,,67,58,9,,,,,,,,,194,,,1761,257,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Average Typical Saturday,8:00 AM,4:00 PM,,,,2,68,61,7,,11,10,1,,,,,,,,,25,,,60,50,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,Annual Total,,,12,14,,,282608,241257,41351,,17743,15410,2333,,,,,,,,,51310,3159,,455500,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:15 PM,4:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - Midday,8:00 AM,3:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,7:00 AM,8:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Weekday,6:00 AM,11:35 PM,,,,8,1246,1246,0,1261,89,89,0,,,,,,,,,1070,,,4899,255,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:30 AM,11:35 PM,,,,7,817,817,0,834,55,55,0,,,,,,,,,636,,,4080,50,,,,,,
30095,3095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,Annual Total,,,8,14,,,361941,361941,0,366752,25725,25725,0,,,,,,,,,305693,,,1456452,,,,,,,151
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Typical Weekday,5:00 AM,7:30 PM,,,,16,2084,1598,486,,110,88,22,,,,,,,,,174,,,1912,259,,,,,,
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Average Typical Saturday,6:30 AM,6:00 PM,,,,3,222,156,66,,17,15,2,,,,,,,,,27,,,81,51,,,,,,
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,Annual Total,,,23,23,,,563337,430045,133292,,29599,23781,5818,,,,,,,,,47045,6586,,645192,,,,,,,
