ntdid,name,ssw,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,vmt,vmt_rev,Deadhead Miles,Scheduled Vehicle Revenue Miles,Actual Vehicle Hours,Vehicle Revenue Hours,Deadhead Hours,Charter Service Hours,School Bus Hours,Train Cars in Operation,Actual Miles,Revenue Miles,Deadhead Miles,Actual Hours,Revenue Hours,Deadhead Hours,Unlinked Passenger Trips,ADA Trips,Sponsored Service Trips,pmt,Days of Service Operated,Days not operated due to strikes,Strike description,Days not operated due to officially declared emergencies,Emergency description
6,Yakima Transit,N,VP,DO,Average Typical Weekday,,,23,1920,1920,0,,43,43,0,,,,,,,,,,283,,,17152,262,0,,0,
6,Yakima Transit,N,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Yakima Transit,N,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Yakima Transit,N,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Yakima Transit,N,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DR,PT,Annual Total,,,,1601123,1439875,161248,,128662,117776,10886,,,,,,,,,,203926,148782,,1868180,359,,,,
7,Lane Transit District,N,DR,PT,Average Typical Saturday,630,2330,13,1197,1066,131,,96,86,10,,,,,,,,,,131,,,869,52,,,,
7,Lane Transit District,N,DR,PT,Average Typical Sunday,730,2030,15,1324,1171,153,,95,84,11,,,,,,,,,,149,,,1091,53,,,,
7,Lane Transit District,N,DR,PT,Average Typical Weekday,500,2330,46,5798,5223,575,,468,429,39,,,,,,,,,,745,,,6958,254,,,,
7,Lane Transit District,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DT,PT,Annual Total,,,128,954575,954575,0,,31941,31941,0,,,,,,,,,,113871,,,954575,365,,,,
7,Lane Transit District,N,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,DO,Annual Total,,,,2968633,2687447,281186,2695686,228119,211801,16318,,,,,,,,,,8569194,,,34088599,359,,,,
7,Lane Transit District,N,MB,DO,Average Typical Saturday,700,2300,37,5284,4921,363,4938,413,392,21,,,,,,,,,,13821,,,54675,53,,,,
7,Lane Transit District,N,MB,DO,Average Typical Sunday,800,2000,22,2915,2686,229,2706,215,207,8,,,,,,,,,,7215,,,28325,53,,,,
7,Lane Transit District,N,MB,DO,Average Typical Weekday,530,2400,76,10015,9028,987,9053,769,711,58,,,,,,,,,,29463,,,117349,253,,,,
7,Lane Transit District,N,MB,DO,Average Weekday - AM Peak,730,900,69,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,DO,Average Weekday - Midday,900,1430,75,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,DO,Average Weekday - Other,,,67,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,DO,Average Weekday - PM Peak,1430,1800,76,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,PT,Annual Total,,,,77890,76620,1270,68580,3074,2926,148,,,,,,,,,,15938,,,667395,254,,,,
7,Lane Transit District,N,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,PT,Average Typical Weekday,600,1855,1,307,302,5,270,12,11,1,,,,,,,,,,63,,,2628,254,,,,
7,Lane Transit District,N,MB,PT,Average Weekday - AM Peak,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,PT,Average Weekday - Midday,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,PT,Average Weekday - Other,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,MB,PT,Average Weekday - PM Peak,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,RB,DO,Annual Total,,,,430903,423727,7176,422327,35933,35502,431,,,,,,,,,,2707309,,,7840004,359,,,,
7,Lane Transit District,N,RB,DO,Average Typical Saturday,700,2300,5,976,962,14,962,77,76,1,,,,,,,,,,5146,,,15455,53,,,,
7,Lane Transit District,N,RB,DO,Average Typical Sunday,800,2000,3,403,391,12,391,37,36,1,,,,,,,,,,2775,,,8621,53,,,,
7,Lane Transit District,N,RB,DO,Average Typical Weekday,530,2400,8,1414,1385,29,1385,118,116,2,,,,,,,,,,9041,,,25944,253,,,,
7,Lane Transit District,N,RB,DO,Average Weekday - AM Peak,730,900,8,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,RB,DO,Average Weekday - Midday,900,1430,8,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,RB,DO,Average Weekday - Other,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,RB,DO,Average Weekday - PM Peak,1430,1800,8,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,VP,PT,Annual Total,,,,288222,288222,0,,5620,5620,0,,,,,,,,,,35813,,,2066080,246,,,,
7,Lane Transit District,N,VP,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,VP,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,VP,PT,Average Typical Weekday,,,13,1172,1172,0,,23,23,0,,,,,,,,,,146,,,8399,246,,,,
7,Lane Transit District,N,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lane Transit District,N,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DR,PT,Annual Total,,,,7708678,6543965,1164713,,532694,468659,64035,0,0,,,,,,,,929550,791439,138111,9200402,365,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,DR,PT,Average Typical Saturday,430,230,74,9506,8055,1451,,637,566,71,,,,,,,,,,1063,,,8602,52,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,DR,PT,Average Typical Sunday,430,230,65,8954,7632,1322,,604,534,70,,,,,,,,,,1022,,,8440,59,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,DR,PT,Average Typical Weekday,430,230,212,26323,22342,3981,,1827,1605,222,,,,,,,,,,3205,,,32501,254,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DT,PT,Annual Total,,,52,889024,889024,0,,34508,34508,0,,,,,,,,,,108150,103822,4328,1072637,365,0,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,LR,DO,Annual Total,,,,7827693,7717033,110660,7744459,535841,528133,7708,,,,3913846,3858517,55329,267920,264067,3853,39174406,,,216270097,365,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,LR,DO,Average Typical Saturday,330,229,36,18208,18018,190,18045,1274,1261,13,,,72,9104,9009,95,637,630,7,88832,,,461567,52,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,LR,DO,Average Typical Sunday,331,134,36,16290,16118,172,16139,1138,1126,12,,,72,8145,8059,86,569,563,6,64072,,,350554,59,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,LR,DO,Average Typical Weekday,329,154,52,23289,22934,355,22952,1583,1558,25,,,104,11644,11467,177,791,779,12,120410,,,672721,254,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,LR,DO,Average Weekday - AM Peak,600,900,51,,4477,,,,,,,,102,,,0,,,0,20820,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,LR,DO,Average Weekday - Midday,900,1530,41,,7702,,,,,,,,82,,,0,,,0,44350,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,LR,DO,Average Weekday - Other,,,50,,5889,,,,,,,,100,,,0,,,0,18959,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,LR,DO,Average Weekday - PM Peak,1530,1900,52,,4865,,,,,,,,104,,,0,,,0,36282,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,MB,DO,Annual Total,,,,22521810,19107680,3414130,19146021,1753171,1620908,132263,0,0,,,,,,,,58662016,,,230817729,365,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,MB,DO,Average Typical Saturday,432,247,216,39118,35554,3564,35657,3110,2981,129,,,,,,,,,,107511,,,417654,52,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,MB,DO,Average Typical Sunday,431,247,184,32924,30031,2893,30091,2604,2497,107,,,,,,,,,,78377,,,303174,59,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,MB,DO,Average Typical Weekday,408,247,505,72976,61000,11976,61076,5657,5189,468,,,,,,,,,,190869,,,753150,254,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,MB,DO,Average Weekday - AM Peak,600,900,452,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,MB,DO,Average Weekday - Midday,900,1530,256,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,MB,DO,Average Weekday - Other,,,440,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,MB,DO,Average Weekday - PM Peak,1530,1900,505,,,,,,,,,,,,,,,,,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,YR,PT,Annual Total,,,,164310,162097,2213,162781,8484,7470,1014,,,,119537,117876,1661,6173,5412,761,441926,,,3552562,254,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,YR,PT,Average Typical Saturday,,,0,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,,,0,0,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,YR,PT,Average Typical Sunday,,,0,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,,,0,0,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,YR,PT,Average Typical Weekday,521,2002,3,649,641,8,641,34,30,4,,,4,473,466,7,24,21,3,1763,,,14172,254,0,,0,
8,Tri-County Metropolitan Transportation District of Oregon,N,YR,PT,Average Weekday - AM Peak,521,953,3,,320,,,,,,,,4,,,0,,,0,836,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,YR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,YR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,N,YR,PT,Average Weekday - PM Peak,1526,2002,3,,320,,,,,,,,4,,,0,,,0,927,,,,,,,,
11,Valley Regional Transit,N,DR,DO,Annual Total,,,,370595,317026,53569,,31756,27657,4099,,,,,,,,,,46167,46167,0,368607,307,,,,
11,Valley Regional Transit,N,DR,DO,Average Typical Saturday,737,1819,3,328,280,48,,28,25,3,,,,,,,,,,44,,,219,52,,,,
11,Valley Regional Transit,N,DR,DO,Average Typical Sunday,,,0,0,0,,,0,0,,,,,,,,,,,0,,,0,0,,,,
11,Valley Regional Transit,N,DR,DO,Average Typical Weekday,515,2359,13,1375,1186,189,,117,103,14,,,,,,,,,,171,,,1400,255,,,,
11,Valley Regional Transit,N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Valley Regional Transit,N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Valley Regional Transit,N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Valley Regional Transit,N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Valley Regional Transit,N,MB,DO,Annual Total,,,,1497794,1340931,156863,1332444,96279,88998,7281,,,,,,,,,,1454105,,,9175402,307,,,,
11,Valley Regional Transit,N,MB,DO,Average Typical Saturday,745,1745,7,1291,1211,80,1242,77,72,5,,,,,,,,,,1309,,,3260,52,,,,
11,Valley Regional Transit,N,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Valley Regional Transit,N,MB,DO,Average Typical Weekday,515,2215,38,5610,5011,599,4972,362,334,28,,,,,,,,,,5435,,,35315,255,,,,
11,Valley Regional Transit,N,MB,DO,Average Weekday - AM Peak,515,900,38,,,,,,,,,,,,,,,,,,,,,,,,,
11,Valley Regional Transit,N,MB,DO,Average Weekday - Midday,900,1515,22,,,,,,,,,,,,,,,,,,,,,,,,,
11,Valley Regional Transit,N,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Valley Regional Transit,N,MB,DO,Average Weekday - PM Peak,1515,2215,37,,,,,,,,,,,,,,,,,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,N,DR,PT,Annual Total,,,,1223005,1073816,149189,,100840,84350,16490,,,,,,,,,,184021,103055,,922877,365,,,,
12,Municipality of Anchorage - Public Transportation Department,N,DR,PT,Average Typical Saturday,745,2115,11,897,788,109,,74,62,12,,,,,,,,,,138,,,677,52,,,,
12,Municipality of Anchorage - Public Transportation Department,N,DR,PT,Average Typical Sunday,930,1900,9,662,581,81,,55,46,9,,,,,,,,,,94,,,500,52,,,,
12,Municipality of Anchorage - Public Transportation Department,N,DR,PT,Average Typical Weekday,545,2355,42,4375,3841,534,,361,302,59,,,,,,,,,,659,,,3301,261,,,,
12,Municipality of Anchorage - Public Transportation Department,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,N,MB,DO,Annual Total,,,,2115984,1881382,234602,1882191,163104,153255,9849,,,,,,,,,,3986877,,,19307313,359,,,,
12,Municipality of Anchorage - Public Transportation Department,N,MB,DO,Average Typical Saturday,721,2056,23,3585,3256,329,3259,270,255,15,,,,,,,,,,6640,,,29549,52,,,,
12,Municipality of Anchorage - Public Transportation Department,N,MB,DO,Average Typical Sunday,940,1855,21,2842,2267,575,2268,178,168,10,,,,,,,,,,3777,,,19752,52,,,,
12,Municipality of Anchorage - Public Transportation Department,N,MB,DO,Average Typical Weekday,545,2332,44,6899,6108,791,6110,536,503,33,,,,,,,,,,13200,,,64152,255,,,,
12,Municipality of Anchorage - Public Transportation Department,N,MB,DO,Average Weekday - AM Peak,630,830,36,,,,,,,,,,,,,,,,,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,N,MB,DO,Average Weekday - Midday,830,1500,32,,,,,,,,,,,,,,,,,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,N,MB,DO,Average Weekday - Other,,,21,,,,,,,,,,,,,,,,,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,N,MB,DO,Average Weekday - PM Peak,1500,1800,44,,,,,,,,,,,,,,,,,,,,,,,,,
16,RiverCities Transit,N,DR,PT,Annual Total,,,,194746,180682,14064,,22549,20981,1568,,,,,,,,,,59381,59381,0,190019,307,0,,0,
16,RiverCities Transit,N,DR,PT,Average Typical Saturday,800,1800,6,326,301,25,,39,36,3,,,,,,,,,,125,,,400,52,0,,0,
16,RiverCities Transit,N,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
16,RiverCities Transit,N,DR,PT,Average Typical Weekday,630,1900,11,704,655,49,,81,75,6,,,,,,,,,,207,,,662,255,0,,0,
16,RiverCities Transit,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RiverCities Transit,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RiverCities Transit,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RiverCities Transit,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RiverCities Transit,N,MB,DO,Annual Total,,,,288941,280972,7969,281750,23176,22779,397,,,,,,,,,,359742,,,1679995,307,,,,
16,RiverCities Transit,N,MB,DO,Average Typical Saturday,800,1800,5,609,593,16,593,50,49,1,,,,,,,,,,730,,,3410,52,,,,
16,RiverCities Transit,N,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RiverCities Transit,N,MB,DO,Average Typical Weekday,630,1900,8,1009,982,27,982,81,80,1,,,,,,,,,,1262,,,5894,255,,,,
16,RiverCities Transit,N,MB,DO,Average Weekday - AM Peak,630,,8,,,,,,,,,,,,,,,,,,,,,,,,,
16,RiverCities Transit,N,MB,DO,Average Weekday - Midday,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
16,RiverCities Transit,N,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,RiverCities Transit,N,MB,DO,Average Weekday - PM Peak,,1900,8,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,DO,Annual Total,,,,2029220,1745602,283618,,121567,101062,20505,0,0,,,,,,,,308232,265739,0,1846310,307,0,,0,
18,Ben Franklin Transit,N,DR,DO,Average Typical Saturday,545,1845,24,2961,2476,485,,233,175,58,,,,,,,,,,367,,,2198,58,0,,0,
18,Ben Franklin Transit,N,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,DO,Average Typical Weekday,545,1845,61,7460,6434,1026,,434,365,69,,,,,,,,,,1152,,,6903,249,0,,0,
18,Ben Franklin Transit,N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,PT,Annual Total,,,,271984,179509,92475,,16741,12807,3934,0,0,,,,,,,,69499,58232,0,409349,249,0,,0,
18,Ben Franklin Transit,N,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,PT,Average Typical Weekday,600,1830,17,1092,721,371,,67,51,16,,,,,,,,,,279,,,1644,249,0,,0,
18,Ben Franklin Transit,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DT,PT,Annual Total,,,21,530677,530677,0,,24279,24279,0,,,,,,,,,,88883,6437,0,564282,320,0,,0,
18,Ben Franklin Transit,N,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,MB,DO,Annual Total,,,,2307999,2117991,190008,2117991,139617,131050,8567,0,0,,,,,,,,2789196,,,20980821,307,0,,0,
18,Ben Franklin Transit,N,MB,DO,Average Typical Saturday,743,1930,28,4664,4325,339,4275,297,281,16,,,,,,,,,,4789,,,36552,58,0,,0,
18,Ben Franklin Transit,N,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,MB,DO,Average Typical Weekday,515,1915,46,8183,7498,685,7440,491,461,30,,,,,,,,,,10086,,,75746,249,0,,0,
18,Ben Franklin Transit,N,MB,DO,Average Weekday - AM Peak,515,930,46,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,MB,DO,Average Weekday - Midday,930,1315,33,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,MB,DO,Average Weekday - PM Peak,1315,1915,46,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,VP,DO,Annual Total,,,,4046851,4046851,0,,88208,88208,0,0,0,,,,,,,,861586,,,27594822,365,0,,0,
18,Ben Franklin Transit,N,VP,DO,Average Typical Saturday,,,30,1724,1724,0,,32,32,0,,,,,,,,,,316,,,11517,52,0,,0,
18,Ben Franklin Transit,N,VP,DO,Average Typical Sunday,,,22,1447,1447,0,,25,25,0,,,,,,,,,,269,,,9863,52,0,,0,
18,Ben Franklin Transit,N,VP,DO,Average Typical Weekday,,,268,14873,14873,0,,326,326,0,,,,,,,,,,3184,,,101468,261,0,,0,
18,Ben Franklin Transit,N,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ben Franklin Transit,N,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Intercity Transit,N,CB,DO,Annual Total,,,,444391,421945,22446,421945,19118,17547,1571,,,,,,,,,,211686,,,5493027,362,,,,
19,Intercity Transit,N,CB,DO,Average Typical Saturday,900,2100,2,554,545,9,545,23,22,1,,,,,,,,,,262,,,6787,52,,,,
19,Intercity Transit,N,CB,DO,Average Typical Sunday,900,2100,2,554,545,9,545,23,22,1,,,,,,,,,,211,,,5177,55,,,,
19,Intercity Transit,N,CB,DO,Average Typical Weekday,515,2200,9,1514,1426,88,1426,65,60,5,,,,,,,,,,761,,,19041,255,,,,
19,Intercity Transit,N,CB,DO,Average Weekday - AM Peak,515,915,9,,,,,,,,,,,,,,,,,,,,,,,,,
19,Intercity Transit,N,CB,DO,Average Weekday - Midday,915,1405,2,,,,,,,,,,,,,,,,,,,,,,,,,
19,Intercity Transit,N,CB,DO,Average Weekday - Other,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
19,Intercity Transit,N,CB,DO,Average Weekday - PM Peak,1405,1830,9,,,,,,,,,,,,,,,,,,,,,,,,,
19,Intercity Transit,N,DR,DO,Annual Total,,,,926226,841607,84619,,70903,66305,4598,0,0,,,,,,,,156477,156477,,938790,362,,,,
19,Intercity Transit,N,DR,DO,Average Typical Saturday,805,2255,12,1214,1101,113,,92,85,7,,,,,,,,,,226,,,1331,52,,,,
19,Intercity Transit,N,DR,DO,Average Typical Sunday,815,1935,14,1114,990,124,,87,80,7,,,,,,,,,,220,,,1327,52,,,,
19,Intercity Transit,N,DR,DO,Average Typical Weekday,550,2255,33,3121,2841,280,,239,224,15,,,,,,,,,,517,,,3103,258,,,,
19,Intercity Transit,N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Intercity Transit,N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Intercity Transit,N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Intercity Transit,N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
