ntdid,Legacy NTD ID,name,reporter,Form Module Type,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,veh_avai,Vehicles/ Passenger Cars in Operation,vmt,vmt_rev,Actual Vehicles/ Passenger Deadhead Miles,Scheduled Actual Vehicles/ Passenger Car Revenue Miles,Actual Vehicles/ Passenger Car Hours,Actual Vehicles/ Passenger Car Revenue Hours,Actual Vehicles/ Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Trains in Operation,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,pmt,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic, DRM Mixed Traffic ROW 
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,DR,PT,Average Typical Weekday,5:30:00,22:30:00,,,,3647,3244,403,,167,150,17,,,,,,,,,,612,,,6244,255,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,DR,PT,Average Typical Saturday,7:30:00,22:30:00,,,,1586,1515,71,,78,75,3,,,,,,,,,,105,,,714,52,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,DR,PT,Average Typical Sunday,7:30:00,14:00:00,,,,112,55,57,,3,2,1,,,,,,,,,,15,,,86,50,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,DR,PT,Annual Total,,,49,73,,929937,827218,102719,,42607,38359,4248,0,0,,,,,,,,156892,96437,60455,1347408,,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,6:15:00,8:40:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,DO,Average Weekday - Midday,8:40:00,14:45:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,DO,Average Weekday - PM Peak,14:45:00,17:15:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,DO,Average Typical Weekday,5:45:00,22:30:00,,,,3137,3026,111,3076,225,199,26,,,,,,,,,,3617,,,15120,255,0,,0,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,DO,Average Typical Saturday,7:45:00,22:30:00,,,,2293,2217,76,2267,142,134,8,,,,,,,,,,2213,,,9250,52,0,,0,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,DO,Average Typical Sunday,,,,,,0,,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,DO,Annual Total,,,21,27,,939354,898336,41018,898636,61304,59320,1984,0,0,,,,,,,,1055622,,,4412174,,,,,,,175
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,PT,Average Weekday - AM Peak,5:45:00,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,PT,Average Weekday - PM Peak,,23:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,PT,Average Typical Weekday,5:45:00,23:00:00,,,,1198,728,470,728,59,38,21,,,,,,,,,,132,,,1653,255,0,,0,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,PT,Average Typical Saturday,8:00:00,23:00:00,,,,53,51,2,51,6,5,1,,,,,,,,,,71,,,456,52,0,,0,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,PT,Average Typical Sunday,,,,,,0,,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
50001,5001,City of Appleton - Valley Transit,Full Reporter,Full Reporter,MB,PT,Annual Total,,,15,21,,305528,185683,119845,185683,15081,9773,5308,0,0,,,,,,,,37366,,,428761,,,,,,,624
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,DR,PT,Average Typical Weekday,5:15:00,21:45:00,,,,1430,1192,238,,92,80,12,,,,,,,,,,186,,,1488,256,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,DR,PT,Average Typical Saturday,7:15:00,18:45:00,,,,286,241,45,,20,18,2,,,,,,,,,,33,,,228,51,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,DR,PT,Average Typical Sunday,9:00:00,18:00:00,,,,57,22,35,,5,4,1,,,,,,,,,,3,,,20,6,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,DR,PT,Annual Total,,,13,16,,382116,318552,63564,,24599,21465,3134,0,0,,,,,,,,49613,49613,,394139,,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,5:15:00,9:15:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,MB,DO,Average Weekday - Midday,9:15:00,13:45:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,MB,DO,Average Weekday - PM Peak,13:45:00,18:45:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,MB,DO,Average Typical Weekday,5:15:00,21:45:00,,,,3961,3912,49,4155,278,274,4,,,,,,,,,,4760,,,13323,256,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,MB,DO,Average Typical Saturday,7:15:00,18:45:00,,,,2023,1998,25,2108,140,138,2,,,,,,,,,,2940,,,7930,51,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,MB,DO,Average Typical Sunday,9:00:00,18:00:00,,,,1323,1112,211,975,73,62,11,,,,,,,,,,4389,,,0,6,,,,,,
50002,5002,Green Bay Metro,Full Reporter,Full Reporter,MB,DO,Annual Total,,,25,35,,1128447,1110014,18433,1163008,78711,77547,1164,0,0,,,,,,,,1394851,,,3815118,,,,,,,195
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,DR,PT,Average Typical Weekday,5:55:00,19:30:00,,,,592,535,57,,43,39,4,,,,,,,,,,88,,,362,256,0,,0,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,DR,PT,Average Typical Saturday,9:00:00,16:00:00,,,,190,171,19,,14,13,1,,,,,,,,,,23,,,128,51,0,,0,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,DR,PT,Average Typical Sunday,,,,,,0,,0,,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,DR,PT,Annual Total,,,9,13,,161260,145641,15619,,11910,10724,1186,,,,,,,,,,23349,21014,2335,120014,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,6:30:00,8:30:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,MB,DO,Average Weekday - PM Peak,14:30:00,17:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,MB,DO,Average Typical Weekday,5:55:00,19:30:00,,,,3382,3054,328,3419,269,244,25,,,,,,,,,,4833,,,14741,253,0,,0,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,MB,DO,Average Typical Saturday,9:00:00,16:00:00,,,,730,681,49,739,56,49,7,,,,,,,,,,492,,,2617,50,0,,0,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,MB,DO,Average Typical Sunday,,,,,,0,,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,MB,DO,Annual Total,,,37,45,,892061,806596,85465,,70754,64101,6653,,,,,,,,,,1247542,,,4241643,,,,,,,152
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,SR,DO,Average Weekday - AM Peak,10:05:00,10:05:00,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,SR,DO,Average Weekday - Midday,,,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,SR,DO,Average Weekday - PM Peak,17:35:00,17:35:00,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,SR,DO,Average Weekday - Other,,,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,SR,DO,Average Typical Weekday,10:05:00,17:35:00,,,1,54,54,0,0,8,7,1,,,1,54,54,0,8,7,1,180,,,180,211,0,,2,snow,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,SR,DO,Average Typical Saturday,10:05:00,17:35:00,,,1,56,56,0,0,9,8,1,,,1,56,56,0,9,8,1,278,,,373,52,0,,0,,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,SR,DO,Average Typical Sunday,10:05:00,17:35:00,,,1,56,56,0,0,8,7,1,,,1,56,56,0,8,7,1,116,,,126,51,0,,1,mechanical failure,,
50003,5003,Kenosha Transit,Full Reporter,Full Reporter,SR,DO,Annual Total,,,1,7,,17303,17233,70,0,2582,2420,162,,,,17303,17233,70,2582,2420,162,45947,,,51461,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,DR,PT,Average Typical Weekday,5:10:00,22:40:00,,,,1310,1170,140,,92,83,9,,,,,,,,,,92,,,621,253,0,,0,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,DR,PT,Average Typical Saturday,7:40:00,19:40:00,,,,460,438,22,,34,33,1,,,,,,,,,,55,,,371,52,0,,0,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,DR,PT,Average Typical Sunday,7:40:00,18:40:00,,,,383,350,33,,28,27,1,,,,,,,,,,28,,,189,54,0,,0,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,DR,PT,Annual Total,,,14,20,,376032,341834,34198,,26731,24464,2267,,,,,,,,,,26819,805,26014,181028,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,8:10:00,10:40:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,MB,DO,Average Weekday - Midday,10:40:00,13:10:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,MB,DO,Average Weekday - PM Peak,13:10:00,18:10:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,MB,DO,Average Typical Weekday,5:10:00,22:40:00,,,,2879,2801,78,2809,203,198,5,,,,,,,,,,3781,,,11295,256,0,,0,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,MB,DO,Average Typical Saturday,7:40:00,19:40:00,,,,840,817,23,822,58,57,1,,,,,,,,,,1393,,,6040,53,0,,0,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,MB,DO,Average Typical Sunday,7:40:00,18:40:00,,,,679,678,1,683,48,47,1,,,,,,,,,,1145,,,3976,51,0,,0,,,
50004,5004,LaCrosse Municipal Transit Utility,Full Reporter,Full Reporter,MB,DO,Annual Total,,,16,21,,817238,794864,22374,797503,57576,56160,1416,0,0,,,,,,,,1102173,,,3414354,,,,,,,125
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,DO,Average Typical Weekday,6:00:00,18:15:00,,,,1401,1211,190,,98,89,9,,,,,,,,,,208,,,787,252,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,DO,Average Typical Saturday,7:00:00,17:00:00,,,,94,82,12,,7,6,1,,,,,,,,,,14,,,53,2,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,DO,Average Typical Sunday,7:30:00,17:00:00,,,,331,286,45,,23,21,2,,,,,,,,,,49,,,186,2,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,DO,Annual Total,,,12,17,,353794,305788,48006,,24762,22429,2333,0,0,,,,,,,,52418,27782,24636,198812,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,PT,Average Typical Weekday,4:51:00,2:08:00,,,,5198,4564,634,,291,264,27,,,,,,,,,,741,,,4245,261,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,PT,Average Typical Saturday,5:56:00,3:19:00,,,,1986,1744,242,,111,101,10,,,,,,,,,,283,,,1622,52,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,PT,Average Typical Sunday,6:56:00,2:08:00,,,,1802,1582,220,,101,91,10,,,,,,,,,,257,,,1472,52,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,DR,PT,Annual Total,,,60,103,,1553577,1364041,189536,,86966,78800,8166,0,0,,,,,,,,221550,104129,117422,1268833,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,MB,DO,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,MB,DO,Average Weekday - PM Peak,15:00:00,18:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,MB,DO,Average Typical Weekday,4:51:00,2:08:00,,,,20016,16949,3067,16949,1524,1361,163,,,,,,,,,,49523,,,172904,261,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,MB,DO,Average Typical Saturday,5:56:00,3:19:00,,,,6840,6517,323,6517,524,506,18,,,,,,,,,,15986,,,55814,52,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,MB,DO,Average Typical Sunday,6:56:00,2:08:00,,,,6244,5927,317,5927,482,465,17,,,,,,,,,,11566,,,40380,52,,,,,,
50005,5005,Metro Transit System,Full Reporter,Full Reporter,MB,DO,Annual Total,,,182,215,,5904428,5070758,833670,5070813,450021,405802,44219,0,0,,,,,,,,14358261,,,50129925,,,,,,,409
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,CB,PT,Average Weekday - AM Peak,5:15:00,7:49:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,CB,PT,Average Weekday - Midday,7:49:00,16:25:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,CB,PT,Average Weekday - PM Peak,16:25:00,18:50:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,CB,PT,Average Typical Weekday,5:15:00,22:30:00,,,,659,649,10,649,28,27,1,,,,,,,,,,194,,,4922,255,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,CB,PT,Average Typical Saturday,8:45:00,22:37:00,,,,558,552,6,552,22,21,1,,,,,,,,,,159,,,4262,52,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,CB,PT,Average Typical Sunday,8:45:00,22:37:00,,,,373,369,4,369,22,21,1,,,,,,,,,,133,,,3597,58,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,CB,PT,Annual Total,,,3,3,,218743,215279,3464,215279,9506,9248,258,0,0,,,,,,,,64046,,,1659567,,,,,,,46
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,DR,DO,Average Typical Weekday,5:00:00,22:00:00,,,,461,424,37,,40,36,4,,,,,,,,,,105,,,417,256,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,DR,DO,Average Typical Saturday,5:30:00,18:30:00,,,,224,196,28,,17,15,2,,,,,,,,,,45,,,280,51,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,DR,DO,Average Typical Sunday,9:45:00,18:30:00,,,,72,61,11,,7,6,1,,,,,,,,,,16,,,76,52,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,DR,DO,Annual Total,,,7,7,,133291,121742,11549,,11430,10313,1117,0,0,,,,,,,,29890,29890,0,120492,,,,,,,
50006,5006,Belle Urban System - Racine,Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,5:30:00,8:30:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
